speaker_name,party,language,mep_id,role,text,alignment,orientation,translated,translated_text,label
Carmen | Crespo Díaz,PPE,ES,257034,,"Señor presidente, señor comisario, señores diputados, los noventa días [de suspensión de la aplicación de contramedidas] nos dan un respiro. Yo creo que la Comisión Europea lo está haciendo bien. Está siendo flexible, pero también firme. Sabemos que la guerra comercial no beneficia a nadie, pero Estados Unidos no lo sabe a pesar de que se está resintiendo. En 2018, la situación era diferente, pero ahora disponemos de legislación que podemos aplicar. La política arancelaria tiene que tener constancia, seriedad y unión. Ni viajes inoportunos a China ni —por supuesto—, en este caso, una postura incondicional con Trump. La unidad de acción es fundamental. La retirada de los aranceles a la soja y al gas natural es un acierto, como también lo es la retirada del bourbon y del vino. El sector agroalimentario tiene que quedar al margen porque no aguanta, no tiene colchón. Los costes de producción son elevados. Como dicen el Informe Letta y el Informe Draghi, en estos momentos tenemos que tratar la simplificación en muchos sectores, entre ellos en el agroalimentario. Debemos garantizar la soberanía alimentaria para ser más resilientes. Sí a los acuerdos comerciales, pero evitando la competencia desleal.",Center-Right,Right,,"Mr. President, Commissioner, ladies and gentlemen, the ninety days [of suspension of the application of countermeasures] give us some breathing space. I believe that the European Commission is doing well. It is being flexible, but also firm. We know that the trade war benefits no one, but the United States does not know that even though it is suffering. In 2018, the situation was different, but now we have legislation that we can implement. Tariff policy has to have consistency, seriousness and togetherness. Neither inopportune trips to China nor - of course - in this case, an unconditional stance with Trump. Unity of action is essential. The withdrawal of tariffs on soybeans and natural gas is a wise move, as is the withdrawal of bourbon and wine. The agri-food sector has to remain on the sidelines because it cannot stand it, it has no cushion. Production costs are high. As the Letta Report and the Draghi Report say, at the moment we have to deal with simplification in many sectors, including the agri-food sector. We must guarantee food sovereignty in order to be more resilient. Yes to trade agreements, but avoiding unfair competition.",0.5
Luděk | Niedermayer,PPE,EN,124701,,"Mr President, dear colleagues, US tariff policy is just wrong – not only for all the world, but also for US firms and businesses. It will be the people and firms of the US who will pay most of the hundreds of billions in tariffs if they are actually collected. But we are not here to set the US policy. We are rightly debating our response. And here I am very glad that I can endorse the plan of the Commission, and I would just encourage the Commission to keep trying up to the last minute and find the best solution. I guess the first part of the plan is obviously an effort to minimise or avoid tariffs, and to keep or even extend the fair and free trade with the US. If you ask me if it's likely, I don't know. So that's why we should have the plan B that is proportionate. Secondly, we should extend, where possible, trade with the third country and also coordinate on possible responses. But the most important and most effective way is to deepen and complete the single market. There is no excuse for not doing that, because it will ensure the prosperity and stability of the European economy.",Center-Right,Right,,"Mr President, dear colleagues, US tariff policy is just wrong – not only for all the world, but also for US firms and businesses. It will be the people and firms of the US who will pay most of the hundreds of billions in tariffs if they are actually collected. But we are not here to set the US policy. We are rightly debating our response. And here I am very glad that I can endorse the plan of the Commission, and I would just encourage the Commission to keep trying up to the last minute and find the best solution. I guess the first part of the plan is obviously an effort to minimise or avoid tariffs, and to keep or even extend the fair and free trade with the US. If you ask me if it's likely, I don't know. So that's why we should have the plan B that is proportionate. Secondly, we should extend, where possible, trade with the third country and also coordinate on possible responses. But the most important and most effective way is to deepen and complete the single market. There is no excuse for not doing that, because it will ensure the prosperity and stability of the European economy.",0.5
Ingeborg | Ter Laak,PPE,NL,256968,,"Voorzitter, sinds de installatie van Trump zijn de termen ""importheffing"" en ""handelstarief"" nog nooit zo populair geweest. Zijn protectionisme en onvoorspelbare beleid hebben de wereldeconomie op scherp gezet. De Verenigde Staten onder Trump zijn niet langer de stabiele partner die Europa gewend was. We moeten eerlijk zijn: Trump is onvoorspelbaar en dat zal zo blijven. Zijn tarievenpolitiek heeft geen afschrikkend effect, maar is inmiddels de standaard geworden. Waarom zouden we dan blijven hangen aan een onbetrouwbare partner? We hebben zekerheid en stabiliteit nodig. Het is aan ons, aan de politiek, om betrouwbaar en voorspelbaar te zijn. Zo niet, dan zullen bedrijven niet kunnen of willen investeren, terwijl dit juist broodnodig is voor ons concurrentievermogen en de klimaatinvesteringen. Europa en Nederland moeten hun handelsstrategie herzien. We moeten verder kijken naar andere markten, zoals Oekraïne, India, Afrika en Zuid-Amerika. Deze regio's bieden kansen voor nieuwe handelsovereenkomsten. Dit is geen luxe, maar een noodzaak. Als we toegang willen houden tot kritische grondstoffen, als we onze welvaart op peil willen houden, dan moeten we breder denken. De toekomst van onze economie hangt niet af van één onbetrouwbare president, maar van stabiele strategische allianties wereldwijd.",Center-Right,Right,,"President, since Trump's inauguration, the terms ""import tariff"" and ""trade tariff"" have never been more popular. His protectionism and unpredictable policies have put the global economy on edge. The United States under Trump is no longer the stable partner Europe was used to. We must be honest: Trump is unpredictable and will continue to be so. His tariff policy does not deter, but has become the norm. So why hang on to an unreliable partner? We need certainty and stability. It is up to us, to politicians, to be reliable and predictable. If not, companies will not be able or want to invest, while this is desperately needed for our competitiveness and climate investments. Europe and the Netherlands must review their trade strategy. We need to look further into other markets, such as Ukraine, India, Africa and South America. These regions offer opportunities for new trade agreements. This is not a luxury, but a necessity. If we want to maintain access to critical raw materials, if we want to maintain our prosperity, we must think more broadly. The future of our economy depends not on one unreliable president, but on stable strategic alliances worldwide.",0.5
Miriam | Lexmann,PPE,SK,204336,,"Vážený pán predsedajúci, pán komisár. V týchto dňoch si pripomíname 80. výročie konca druhej svetovej vojny. Európa, ako ju poznáme, bola postavená na silnom transatlantickom zväzku a na spoločných hodnotách. Práve tie nám pomohli brániť sa proti totalitným režimom. Súčasný geopolitický kontext si vyžaduje odvážne strategické myslenie na najvyššej politickej úrovni a hľadanie udržateľnej spolupráce. Už od začiatku upozorňujem, že namiesto kritiky je potrebné konštruktívne rokovať so Spojenými štátmi a hľadať spoločné záujmy. Rozhodne by sme sa namiesto toho nemali nakláňať k nedemokratickým, totalitným režimom. Nemôžeme si dovoliť, aby dnes mali totalitné režimy príležitosť využiť naše nezhody. Flirtovanie s čínskou komunistickou stranou v konečnom dôsledku podkope našu ekonomiku, ale aj našu bezpečnosť a pošpiní dedičstvo všetkých, ktorí chránili hodnoty ľudskej dôstojnosti a demokracie, čiže základ Európskej únie.",Center-Right,Right,,"Mr President, Commissioner. These days are the 80th anniversary of the end of the Second World War. Europe as we know it was built on a strong transatlantic alliance and on shared values. It was these that helped us to defend ourselves against totalitarian regimes. The current geopolitical context requires bold strategic thinking at the highest political level and the search for sustainable cooperation. I have been pointing out from the outset that, instead of criticism, it is necessary to negotiate constructively with the United States and to seek common interests. We should certainly not be leaning towards undemocratic, totalitarian regimes instead. We cannot afford to allow totalitarian regimes today to have the opportunity to exploit our disagreements. Flirting with the Chinese Communist Party will ultimately undermine our economy, but it will also undermine our security and tarnish the legacy of all those who have defended the values of human dignity and democracy, which is the foundation of the European Union.",0.5
Francisco José | Millán Mon,PPE,ES,28400,,"Señor presidente, las relaciones económicas entre la Unión Europea y Estados Unidos son las más importantes del mundo. Computemos no solo el comercio de mercancías, sino también el de servicios y las inversiones. Las cifras demuestran la gran interconexión de ambas economías en beneficio mutuo. Una guerra de aranceles no es buena ni para consumidores, ni para trabajadores, ni para empresas, ni para la economía en general. Solo fomenta la inflación. Una economía tan boyante hasta hace meses como la de Estados Unidos registró el trimestre pasado un crecimiento negativo del 0,3 %, y es posible que entre en recesión este trimestre. Nosotros debemos continuar la negociación en curso con Washington. La Unión Europea debe plantear una agenda positiva y ambiciosa a Estados Unidos. La agenda debe incluir el comercio y la energía, cuestiones en materia tecnológica, y abordar también los desafíos que supone el comercio con China. Se puede añadir —por qué no— la contratación pública. Lástima no haber concluido la Asociación Transatlántica de Comercio e Inversión hace diez años, señor comisario. Qué lástima. En paralelo, tenemos que continuar diversificando nuestras relaciones económicas y comerciales a través de acuerdos como Mercosur y México, y las negociaciones con países asiáticos como la India. No olvidemos, señor comisario, profundizar en nuestro mercado único como pidió el Informe Letta el año pasado.",Center-Right,Right,,"Mr. President, economic relations between the European Union and the United States are the most important in the world. Let's compute not only trade in goods, but also trade in services and investments. The figures demonstrate the great interconnectedness of the two economies to their mutual benefit. A tariff war is not good for consumers, workers, businesses or the economy as a whole. It only encourages inflation. An economy as buoyant as the U.S. economy until months ago recorded negative growth of 0.3% last quarter, and it is likely to go into recession this quarter. We must continue the ongoing negotiations with Washington. The European Union must present a positive and ambitious agenda to the United States. The agenda must include trade and energy, technology issues, and also address the challenges posed by trade with China. Public procurement can be added - why not? Too bad we did not conclude the Transatlantic Trade and Investment Partnership ten years ago, Commissioner. What a pity. In parallel, we must continue to diversify our economic and trade relations through agreements such as Mercosur and Mexico, and negotiations with Asian countries such as India. Let us not forget, Commissioner, to deepen our single market as the Letta Report called for last year.",0.5
Maria | Grapini,S-D,RO,124785,,"Domnule președinte, domnule comisar, stimați colegi, subiectul de astăzi este extrem de important pentru viitorul Uniunii Europene. Domnule comisar, puterea de negociere este extrem de importantă din punctul de vedere al negociatorilor, dar și ce argumente au în spate. Dacă nu vom avea o piață puternică internă, nu avem cu ce să ne ducem la negociere. Dacă nu ne luăm cetățenii parteneri să creștem cumpărarea produselor europene și dezvoltarea industriei europene, nu vom avea cum să-l convingem – este libertatea de decizie a domnului Trump, oricât l-am critica. De aceea, domnule comisar, sigur, avem un răgaz de 90 de zile, dar cu ce ne ducem la negociere? Trebuie să ne ducem cu argumente solide că da, piața Uniunii Europene este importantă, să o facem tentantă pentru Statele Unite și să reușim să negociem pe principiul câștig-câștig. Altfel, degeaba încercăm alte acorduri. E o piață consistentă. Ați spus chiar dumneavoastră, volumele mari de investiții, de schimburi comerciale, dar eu nu văd o agendă și faceți-o transparent. Spuneți-ne, cu ce argumente vă duceți acolo, la negociere?",Center-Left,Left,,"Mr President, Commissioner, ladies and gentlemen, today's topic is extremely important for the future of the European Union. Commissioner, negotiating power is extremely important from the point of view of the negotiators, but also from the point of view of what arguments they have behind them. If we do not have a strong internal market, we have nothing to go into the negotiations with. If we do not take our citizens as partners to increase the purchase of European products and the development of European industry, we will have no way of convincing him - that is Mr Trump's freedom of decision, however much I criticise him. That is why, Commissioner, sure, we have a 90-day window, but what do we go to the negotiation with? We have to go in with solid arguments that, yes, the European Union market is important, to make it tempting for the United States and to manage to negotiate on a win-win principle. Otherwise, there is no point in trying other agreements. It is a substantial market. You said it yourself, the large volumes of investment, of trade, but I do not see an agenda and make it transparent. Tell us, with what arguments are you going to negotiate?",-0.5
Sebastian | Tynkkynen,ECR,EN,256806,,"Mr President, our greatest adversary is not the United States, but a dictatorship far more dangerous to Europe's trade future: China. It is quite astonishing that some in Europe have started to seek closer cooperation with the Chinese dictatorship as a response for the US. You are willing to turn a blind eye to what China presents, just to get to show your middle fingers to the other side of the Atlantic. Are you really that childish? You're all acting like a bunch of high school divas. But I say we take a different approach. I say we grow up and work towards finding a meaningful agreement with the United States – one that benefits both parties. And we can start by cutting back on our dependence on China. Let's do that for our own sake as well, before it's too late.",Right,Right,,"Mr President, our greatest adversary is not the United States, but a dictatorship far more dangerous to Europe's trade future: China. It is quite astonishing that some in Europe have started to seek closer cooperation with the Chinese dictatorship as a response for the US. You are willing to turn a blind eye to what China presents, just to get to show your middle fingers to the other side of the Atlantic. Are you really that childish? You're all acting like a bunch of high school divas. But I say we take a different approach. I say we grow up and work towards finding a meaningful agreement with the United States – one that benefits both parties. And we can start by cutting back on our dependence on China. Let's do that for our own sake as well, before it's too late.",0.7
Jaume | Asens Llodrà,Verts/ALE,ES,257015,,"Señor presidente, la guerra comercial de Trump es un síntoma de una crisis estructural, la del orden neoliberal que ha gobernado desde los años 80 el comercio global. Toda crisis es una oportunidad, no para volver a lo de antes o para imitar a Trump en una dinámica autodestructiva, sino para repensar el modelo desde parámetros más justos. Eso significa muchas cosas, pero —entre otras— fortalecer la soberanía democrática de nuestra economía, condicionar las importaciones al respeto de los estándares laborales y medioambientales. Significa también crear un espacio digital propio europeo, apostar por una multilateralidad más equilibrada y condicionar —impulsar— un control público de los sectores económicos estratégicos. Frente a los muros que levanta Trump, Europa debe levantar derechos. No debemos combatir el neoproteccionismo de Estados Unidos al servicio de las élites locales con más neoliberalismo al servicio de las élites globales. Por eso, otro mundo y otro comercio son posibles y urgentes.",Left,Left,,"Mr. President, Trump's trade war is a symptom of a structural crisis, that of the neoliberal order that has governed global trade since the 1980s. Every crisis is an opportunity, not to go back to business as usual or to imitate Trump in a self-destructive dynamic, but to rethink the model from fairer parameters. That means many things, but -among others- strengthening the democratic sovereignty of our economy, conditioning imports to the respect of labor and environmental standards. It also means creating a European digital space of our own, betting on a more balanced multilateralism and conditioning -promoting- a public control of strategic economic sectors. In the face of Trump's walls, Europe must build rights. We must not fight the neo-protectionism of the United States at the service of local elites with more neo-liberalism at the service of global elites. That is why another world and another trade are possible and urgent.",-0.7
Marc | Botenga,The Left,EN,187917,,"Mr President, Commissioner Šefčovič, I read your remarks in the press and I sometimes wonder: is there a Eurovision contest for being Washington's best lapdog? Because, honestly, Trump threatens us and your reaction is: well, we might import more shale gas. Yes, that's going to cost us very, very dearly, our workers will pay more, it's going to pollute our planet, but we'll do it. Please be nice to us!' The agricultural produce: I think you spoke about more beans on the EU market. Why do we want to reward him, or China? You say, 'yes, let's be tougher on China'. This will mean increased prices for European consumers and less access potentially to technology for our economy. I think if you really want to react to what Trump is doing – and what you would do if you were attacked by, I don't know, China with a trade war, or Russia or whatever – you would invest in our own infrastructure. Why don't we take, I don't know, public energy companies? They can guarantee cheap, affordable energy to industries and to workers. Or diversify our relations also with China and with all these other countries that have been mentioned? That is the strategy and that is what we need.",Left,Left,,"Mr President, Commissioner Šefčovič, I read your remarks in the press and I sometimes wonder: is there a Eurovision contest for being Washington's best lapdog? Because, honestly, Trump threatens us and your reaction is: well, we might import more shale gas. Yes, that's going to cost us very, very dearly, our workers will pay more, it's going to pollute our planet, but we'll do it. Please be nice to us!' The agricultural produce: I think you spoke about more beans on the EU market. Why do we want to reward him, or China? You say, 'yes, let's be tougher on China'. This will mean increased prices for European consumers and less access potentially to technology for our economy. I think if you really want to react to what Trump is doing – and what you would do if you were attacked by, I don't know, China with a trade war, or Russia or whatever – you would invest in our own infrastructure. Why don't we take, I don't know, public energy companies? They can guarantee cheap, affordable energy to industries and to workers. Or diversify our relations also with China and with all these other countries that have been mentioned? That is the strategy and that is what we need.",-1.0
João | Oliveira,The Left,PT,257083,,"Senhor Presidente, Senhor Comissário Šefčovič, a resposta à política de tarifas de Trump tem de assentar em três elementos essenciais. Primeiro, o reforço do mercado interno com o aumento do poder de compra, apoiando políticas de aumento de salários e de pensões. Reforçando o nosso mercado interno, temos uma economia menos dependente, menos vulnerável, menos exposta às decisões que outros tomam, sobretudo quando elas nos são prejudiciais. Em segundo lugar, precisamos de desenvolver as nossas capacidades produtivas, particularmente com uma política de reindustrialização e de incorporação de ciência e tecnologia na produção das nossas empresas para garantir que, também assim, ficamos menos vulneráveis e menos dependentes das decisões de política económica e comercial que outros tomam, nomeadamente quando decidem aumentar tarifas não apenas sobre bens, mas também sobre matérias-primas. Em terceiro lugar, é absolutamente essencial termos uma política comercial diversificada, com acordos de comércio que não sacrifiquem as economias e os interesses dos pequenos países face aos interesses das grandes potências e que, sobretudo, permitam encontrar formas adequadas de desenvolvimento económico na base de relações internacionais de cooperação. Esse é o caminho que deve ser seguido, não o da subserviência aos Estados Unidos e à administração de Trump.",Left,Left,,"Mr. President, Commissioner Šefčovič, the response to Trump's tariff policy must be based on three essential elements. First, strengthening the internal market by increasing purchasing power, supporting policies to increase wages and pensions. By strengthening our internal market, we have an economy that is less dependent, less vulnerable, less exposed to the decisions that others make, especially when they are harmful to us. Secondly, we need to develop our productive capacities, particularly with a policy of re-industrialization and the incorporation of science and technology into our companies' production to ensure that, in this way too, we are less vulnerable and less dependent on the economic and trade policy decisions that others make, particularly when they decide to increase tariffs not only on goods, but also on raw materials. Thirdly, it is absolutely essential that we have a diversified trade policy, with trade agreements that do not sacrifice the economies and interests of small countries in the face of the interests of the big powers and that, above all, allow us to find appropriate forms of economic development on the basis of cooperative international relations. This is the path that must be followed, not that of subservience to the United States and the Trump administration.",-1.0
Ana | Miranda Paz,Verts/ALE,PT,24942,,"Senhor Presidente, a pausa do medo, a chantagem e os delírios do senhor Trump não podem ser o motor para a nossa política comercial europeia. Não podemos ceder à chantagem desse líder autoritário. É necessário avaliar imediatamente o impacto das taxas impostas por Trump: ameaça direta à soberania dos nossos povos, ameaça à economia e ao emprego e ameaça ao direito internacional. No meu país, a Galiza, a política intervencionista do senhor Trump ameaça o setor metalúrgico e do vinho, o setor automóvel e também outros setores. Precisamos, Senhor Comissário, de investimentos nesses setores estratégicos. Também precisamos de independência estratégica. E também, Senhor Comissário, de capacidade produtiva e de proteger a nossa indústria para evitar o dumping no emprego e o dumping social e económico.",Left,Left,,"Mr. President, Mr. Trump's pause for fear, blackmail and delusions cannot be the driving force behind our European trade policy. We cannot give in to the blackmail of this authoritarian leader. We must immediately assess the impact of the tariffs imposed by Trump: a direct threat to the sovereignty of our peoples, a threat to the economy and employment and a threat to international law. In my country, Galicia, Mr. Trump's interventionist policy threatens the metal and wine sector, the automobile sector and other sectors as well. Commissioner, we need investment in these strategic sectors. We also need strategic independence. And also, Commissioner, productive capacity and protecting our industry to avoid job dumping and social and economic dumping.",-0.7
Juan Fernando | López Aguilar,S-D,ES,96812,,"Señor presidente, comisario Šefčovič, es evidente que el regreso de Trump a la Casa Blanca ha significado una patada al tablero del desorden global y que la disyuntiva está despejada en este debate. No cabe ni adelantarse ni desbaratarse, solo cabe una reacción unitaria de defensa de un mundo basada en reglas y en el multilateralismo, también en el comercio global. Pero hay un mensaje que no ha emergido todavía y en el que tenemos que ser especialmente unánimes, y es en decirle a Trump: «the EU was not meant to screw the US». En ningún caso la Unión Europea se hizo para fastidiar a Estados Unidos. La idea europea es endógena. La idea europea tiene valor en sí misma y la Unión Europea tiene que afirmarse con autonomía: autonomía estratégica y también autonomía frente a esas medidas unilaterales ante las que solo cabe oponer contramedidas justas y proporcionadas, pero, sobre todo, afirmando la autonomía y la razón de ser de la Unión Europea.",Center-Left,Left,,"Mr. Chairman, Commissioner Šefčovič, it is clear that Trump's return to the White House has meant a kick to the chessboard of global disorder and that the choice is clear in this debate. There is no room for either getting ahead of ourselves or falling apart, there is only room for a united reaction in defense of a world based on rules and multilateralism, also in global trade. But there is one message that has not yet emerged and on which we must be particularly unanimous, and that is to say to Trump: ""the EU was not meant to screw the US"". In no way was the European Union made to screw the US. The European idea is endogenous. The European idea has value in itself and the European Union has to assert itself with autonomy: strategic autonomy and also autonomy in the face of these unilateral measures against which only fair and proportionate countermeasures can be opposed, but above all by asserting the autonomy and the raison d'être of the European Union.",-0.5
Lucia | Annunziata,S-D,IT,257123,,"Signor Presidente, Signor Commissario, onorevoli colleghi, parlerò in italiano. Lei mi perdonerà se non parlo di dazi ma di Gaza. Queste due vicende in realtà rispondono alla stessa idea di politica: la sostituzione da parte di Trump dell'interesse pubblico con quello privato. Tutti sappiamo che tra sei giorni il presidente Trump sarà a Gerusalemme nella sua prima visita internazionale. E Bibi Netanyahu, il suo governo, ha pensato di presentargli in quella situazione un regalo. Sappiamo dal piano che è stato approvato ieri che il governo intende invadere Gaza per spostare i palestinesi dal loro territorio e intende poi affidare il loro benessere solo alle organizzazioni di beneficenza private. Questo significa una cosa molto importante: significa l'abolizione di un'altra pagina della nostra democrazia, che è stata fatta di società di intermediazioni, di una politica di intermediazione. Fuori saranno dunque le organizzazioni umanitarie, quelle degli Stati, la stessa ONU in definitiva, ma anche le nostre. Io guardo a questo anno che sono stata qui e non ho notato altro che l'incapacità di fare differenza in Palestina. Ma non preoccupatevi: i fantasmi dei fallimenti stanno sempre alle nostre porte.",Center-Left,Left,,"Mr. President, Commissioner, ladies and gentlemen, I will speak in Italian. You will forgive me if I speak not about tariffs but about Gaza. These two events actually respond to the same idea of politics: Trump's substitution of public interest for private interest. We all know that in six days President Trump will be in Jerusalem on his first international visit. And Bibi Netanyahu, his government, thought to present him in that situation with a gift. We know from the plan that was approved yesterday that the government intends to invade Gaza to move the Palestinians out of their territory and then intends to turn over their welfare only to private charities. This means one very important thing: it means the abolition of another page of our democracy, which has been made up of intermediary societies, of a policy of intermediation. So out will be the humanitarian organizations, those of the states, the UN itself ultimately, but also our own. I look at this year that I have been here and I have noticed nothing but the inability to make a difference in Palestine. But don't worry: the ghosts of failures are always at our doorstep.",-0.5
Vytenis Povilas | Andriukaitis,S-D,EN,119652,,"Mr President, dear Commissioner, dear Maroš, I welcome your statement today. The predictable unpredictability of Trump's policies is a challenge, and Trump's brutal tariff war and nationalist protectionism are a real threat. We must stay united and determined in promoting and defending rule‑based global trade and multilateralism, and, of course, we need to intensify trade with other markets like Mercosur, and modernise and capitalise on the benefits of existing free trade agreements, as with Canada and Mexico. But we must also urgently complete our single market, urgently provide EU‑wide targeted support for impacted European industries and our affected regions. State aid to our industries and small and medium-sized enterprises is necessary. We must buy European goods and services and promote Made in Europe products. Our strategic, industrial and autonomy demands it.",Center-Left,Left,,"Mr President, dear Commissioner, dear Maroš, I welcome your statement today. The predictable unpredictability of Trump's policies is a challenge, and Trump's brutal tariff war and nationalist protectionism are a real threat. We must stay united and determined in promoting and defending rule‑based global trade and multilateralism, and, of course, we need to intensify trade with other markets like Mercosur, and modernise and capitalise on the benefits of existing free trade agreements, as with Canada and Mexico. But we must also urgently complete our single market, urgently provide EU‑wide targeted support for impacted European industries and our affected regions. State aid to our industries and small and medium-sized enterprises is necessary. We must buy European goods and services and promote Made in Europe products. Our strategic, industrial and autonomy demands it.",-0.5
Dariusz | Joński,PPE,PL,257031,,"Panie Przewodniczący! Panie Komisarzu! Wartość ceł nakładanych przez Stany Zjednoczone na unijny eksport to wzrost z 7 mld euro w 2023 r. do 81 mld euro w 2025 r. To jest prawie 74 mld euro więcej. Około 70% produktów unijnych eksportowanych do Stanów będzie podlegać dodatkowej opłacie. Oczywiście najbardziej dotknięty zostanie sektor motoryzacyjny. Unijny eksport wart mniej więcej 66 mld euro zostanie obłożony w kwocie 16,5 miliarda euro dodatkowymi opłatami. To również dotyczy mojego kraju, bo produkujemy 800 tysięcy samochodów, a w tym sektorze pracuje 200 tysięcy osób. Mówiąc wprost, globalna gospodarka może stracić nawet 7% PKB. To równowartość gospodarek Niemiec i Francji razem wziętych. Unia Europejska nie chce wojny celnej, ale chce partnerstwa. Dlatego ta propozycja zerowych ceł w dwie strony jest bardzo rozsądną i oczekiwaną – myślę, że z dwóch stron - propozycją.",Center-Right,Right,,"Mr. Chairman, Commissioner, the value of the tariffs imposed by the United States on EU exports is up from €7 billion in 2023 to €81 billion in 2025. The value of tariffs imposed by the United States on EU exports is an increase from 7 billion euros in 2023 to 81 billion euros in 2025. This is almost 74 billion euros more. About 70% of EU products exported to the States will be subject to the additional levy. Of course, the automotive sector will be most affected. EU exports worth roughly €66 billion will be burdened to the tune of €16.5 billion in additional fees. This also affects my country, as we produce 800,000 cars, and 200,000 people work in this sector. Simply put, the global economy could lose up to 7% of GDP. That's the equivalent of the economies of Germany and France combined. The European Union doesn't want a tariff war, but it does want a partnership. Therefore, this proposal of zero tariffs both ways is a very reasonable and expected - I think from both sides - proposal.",0.5
Lina | Gálvez,S-D,ES,197702,,"En materia de comercio este es el asunto que más está preocupando a la UE y a las instituciones multilaterales: los efectos sobre la economía y sobre el orden político y económico mundial de las líneas políticas y en este caso, comerciales, de la nueva administración norteamericana. Unidad es el concepto que se destaca por encima de los demás. El Presidente de los Estados Unidos no debe conseguir dividirnos a los miembros de la UE y despreciar a las instituciones de la Unión. La inmediata reacción del Gobierno de España, coordinada con la UE, al poner en marcha el Plan de apoyo a las empresas ante los efectos de los aranceles, señala una de las vías de enfrentar esta situación: apoyo al tejido productivo y comercial, y a la ciudadanía. Nuestro Grupo S&D, ha lamentado las medidas ilegales de los Estados Unidos y avisa de que anunciaban un panorama de inflación y riesgo para miles de empleos. Las y los socialistas estamos a favor de una solución negociada, pero también de una respuesta con determinación, rapidez, proporcionalidad y unidad. Estamos a favor del multilateralismo frente al unilateralismo que defiende EEUU; un mundo basado en reglas frente a decisiones unilaterales fuera del orden de cooperación comercial establecido y acordado.",Center-Left,Left,,"In terms of trade, this is the issue that is of most concern to the EU and multilateral institutions: the effects on the economy and on the world political and economic order of the political and, in this case, trade policies of the new U.S. administration. Unity is the concept that stands out above all others. The President of the United States must not succeed in dividing us, the members of the EU, and despise the institutions of the Union. The immediate reaction of the Government of Spain, coordinated with the EU, by launching the Plan to support companies in the face of the effects of tariffs, points out one of the ways to face this situation: support to the productive and commercial fabric, and to the citizenship. Our S&D Group has regretted the illegal measures of the United States and warns that they announced a panorama of inflation and risk for thousands of jobs. Socialists are in favor of a negotiated solution, but also of a response with determination, speed, proportionality and unity. We are in favor of multilateralism as opposed to the unilateralism advocated by the United States; a world based on rules as opposed to unilateral decisions outside the established and agreed order of trade cooperation.",-0.5
Nicolás | González Casares,S-D,ES,197718,,"En materia de comercio, este es el asunto que más está preocupando a la UE y a las instituciones multilaterales: los efectos sobre la economía y sobre el orden político y económico mundial de las líneas políticas y, en este caso, comerciales de la nueva administración norteamericana.  Unidad es el concepto que se destaca por encima de los demás. El presidente de los Estados Unidos no debe conseguir dividirnos a los miembros de la UE y despreciar a las instituciones de la Unión.  La inmediata reacción del Gobierno de España, coordinada con la UE, al poner en marcha el Plan de apoyo a las empresas ante los efectos de los aranceles señala una de las vías de enfrentar esta situación: apoyo al tejido productivo y comercial y a los ciudadanos.  Nuestro Grupo S&D ha lamentado las medidas ilegales por parte de los Estados Unidos y avisa de que anunciaban un panorama de inflación y riesgo para miles de empleos.  Los socialistas estamos a favor de una solución negociada, pero también de una respuesta con determinación, rapidez, proporcionalidad y unidad.  Estamos a favor del multilateralismo frente al unilateralismo que defiende EEUU; un mundo basado en reglas frente a decisiones unilaterales fuera del orden de cooperación comercial establecido y acordado.",Center-Left,Left,,"In trade matters, this is the issue that is of most concern to the EU and multilateral institutions: the effects on the economy and on the world political and economic order of the political and, in this case, trade policies of the new U.S. administration.  Unity is the concept that stands out above all others. The President of the United States must not succeed in dividing us, the members of the EU, and despise the institutions of the Union.  The immediate reaction of the Government of Spain, coordinated with the EU, by launching the Plan to support companies in the face of the effects of the tariffs points out one of the ways to face this situation: support to the productive and commercial fabric and to the citizens.  Our S&D Group has regretted the illegal measures by the United States and warns that they announced a scenario of inflation and risk for thousands of jobs.  Socialists are in favor of a negotiated solution, but also of a response with determination, speed, proportionality and unity.  We are in favor of multilateralism as opposed to the unilateralism advocated by the US; a world based on rules as opposed to unilateral decisions outside the established and agreed order of trade cooperation.",-0.5
